0.72958356,0.72958356,0.6889793,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.39242998,-2.0,-2.0,-2.0,0.35492945,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.43247986,0.43247986,0.4844245,0.4844245,0.36132932,0.36132932,-2.0,-2.0,0.6974984,0.6974984,0.7483055,0.507328,0.70983213,0.80613035,-2.0,-2.0,0.6813124,0.6813124,-2.0,-2.0,0.7803495,0.5541652,-2.0,0.47912532,-2.0,-2.0,-2.0,0.82069266,-2.0,-2.0,0.82632893,-2.0,-2.0,-2.0,-2.0,-2.0,0.70603627,-2.0,0.56420165,0.5652931
-2.0,-2.0,0.51221484,-2.0,-2.0,0.49985287,0.49985287,0.49985287,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.25697884,0.3921573,0.3921573,0.4601792,0.4601792,0.33295697,0.33295697,0.4335089,0.4335089,0.67516667,0.67516667,0.47417012,0.33664748,0.51697296,0.5475798,-2.0,-2.0,0.41066468,0.41066468,0.652391,0.44886702,0.6700792,0.5110543,-2.0,0.53080916,-2.0,-2.0,-2.0,-2.0,0.4792808,-2.0,0.6421541,-2.0,0.45315588,-2.0,-2.0,-2.0,0.48127863,-2.0,0.33080408,0.32385635
-2.0,-2.0,0.7313118,-2.0,-2.0,0.68467635,0.68467635,0.68467635,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.37063888,0.62757474,0.62757474,0.7037796,0.7037796,0.4791636,0.4791636,0.5848232,0.5848232,0.8236611,0.8236611,0.84082997,0.58667904,0.8222966,0.76102936,-2.0,-2.0,0.5980552,0.5980552,0.8613548,0.6036741,0.8107099,0.5930308,-2.0,0.55068445,-2.0,-2.0,-2.0,-2.0,0.47543803,-2.0,0.54939204,-2.0,-2.0,-2.0,-2.0,-2.0,0.66932905,-2.0,0.4853841,0.48480827
-2.0,-2.0,0.92743754,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.32886717,0.5441167,0.5441167,0.5529925,0.5529925,0.40860385,0.40860385,0.69377995,0.69377995,0.9438098,0.9438098,0.97144455,0.721395,-2.0,0.9013309,-2.0,-2.0,0.5695448,0.5695448,0.8635423,0.62497926,0.7742877,0.51323014,-2.0,0.42559373,-2.0,-2.0,-2.0,0.28282326,0.26069826,-2.0,0.4209235,-2.0,0.4201771,-2.0,-2.0,-2.0,-2.0,-2.0,0.6156819,-2.0
-2.0,-2.0,0.7450049,-2.0,-2.0,-2.0,-2.0,-2.0,0.63180023,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.69152856,0.69152856,0.706658,0.706658,0.5294363,0.5294363,0.646052,0.646052,0.8794198,0.8794198,0.8694691,0.5873353,0.84535414,0.84637535,-2.0,-2.0,0.6097409,0.6097409,-2.0,0.61223644,0.7541523,0.529434,-2.0,0.5031555,-2.0,-2.0,-2.0,0.57895845,-2.0,-2.0,0.6111372,-2.0,0.4789346,0.4728024,-2.0,-2.0,0.6818655,-2.0,0.51001066,0.5166343
-2.0,-2.0,0.78907156,-2.0,-2.0,-2.0,-2.0,-2.0,0.7546811,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.73814833,0.73814833,0.7899538,0.7899538,0.5703326,0.5703326,0.6892975,0.6892975,0.9065787,0.9065787,0.90173316,0.6329464,0.8751809,0.8256338,-2.0,-2.0,0.5693444,0.5693444,-2.0,0.5627878,0.69878876,0.4963114,-2.0,0.46482816,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.59030104,0.60069513,0.46305177,0.4699331,-2.0,-2.0,0.6784771,-2.0,0.5063949,0.5065007
0.7461799,0.7461799,0.83694065,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.51692224,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.73542917,0.73542917,0.80612975,0.80612975,0.55682796,0.55682796,-2.0,-2.0,0.9058095,0.9058095,0.9062148,0.60198647,-2.0,0.7639485,0.49587515,0.49587515,0.62361217,0.62361217,-2.0,-2.0,0.8484876,0.61997956,-2.0,0.56444305,-2.0,0.50812775,-2.0,-2.0,0.47394627,-2.0,0.6094591,-2.0,-2.0,-2.0,0.4706037,-2.0,-2.0,0.8187898,0.60218257,-2.0
0.69875884,0.69875884,0.69539946,-2.0,-2.0,0.7289574,0.7289574,0.7289574,-2.0,0.43949035,-2.0,-2.0,0.5141208,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.53308344,0.53308344,-2.0,-2.0,0.4149573,0.4149573,0.5895994,0.5895994,0.7999932,0.7999932,0.8347631,0.57574844,0.8364736,0.84905344,-2.0,-2.0,0.64545274,0.64545274,-2.0,-2.0,0.4806461,0.3624214,-2.0,0.4886527,-2.0,-2.0,-2.0,0.80357033,-2.0,-2.0,0.8497517,0.5706541,0.42053127,0.49142012,-2.0,-2.0,-2.0,-2.0,0.6031711,0.5993421
-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.17231598,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.51133186,0.51133186,0.5644446,0.5644446,0.40552434,0.40552434,0.54820967,0.54820967,0.773832,0.773832,0.82624346,0.5164397,0.7522521,0.77716357,0.59871894,0.59871894,0.46755096,0.46755096,-2.0,0.55215096,0.7848362,0.5524631,-2.0,0.5041797,-2.0,-2.0,-2.0,-2.0,0.56916976,-2.0,0.7924308,-2.0,-2.0,0.36971623,-2.0,-2.0,0.58558726,-2.0,0.49911478,-2.0
-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.25095844,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.57019645,0.57019645,0.65045285,0.65045285,0.47431692,0.47431692,0.61313456,0.61313456,0.7990859,0.7990859,0.8361598,0.5618813,0.80807686,0.8240914,0.68975663,0.68975663,0.41256365,0.41256365,-2.0,0.50633276,0.71924144,0.5124437,-2.0,0.48644817,-2.0,-2.0,-2.0,-2.0,0.5556541,-2.0,0.75444156,-2.0,-2.0,0.38983607,-2.0,-2.0,0.69317186,-2.0,0.5625142,-2.0
