MSE
0.0022225489374250174
0.002044998575001955
0.0011961616110056639
0.0024985347408801317
0.0011775088496506214
0.0010136895580217242
0.0015541512984782457
0.0015296628698706627
0.002659493824467063
0.001275988295674324
0.001297571579925716
0.0010887039825320244
0.0005144858150742948
0.004377932753413916
0.0008631896344013512
0.00167543173301965
0.0019609073642641306
0.0008767846738919616
0.0024888585321605206
0.0008212616667151451
0.0012737128417938948
0.0028737029060721397
0.0019108629785478115
0.001982736634090543
0.002429689047858119
0.0017836978659033775
0.0005794860771857202
0.001745942048728466
0.0024079352151602507
0.0024538617581129074
0.001113295671530068
0.0006137462914921343
0.0010499971685931087
0.0008384011453017592
0.018092582002282143
0.0016867079539224505
0.004951872862875462
0.0008395593031309545
0.001907134079374373
0.0008546548197045922
0.0003971488040406257
0.0004819889727514237
0.0013159193331375718
0.00035346479853615165
0.0010049701668322086
0.0017478063236922026
0.0025784713216125965
0.0018419307889416814
0.0014884897973388433
0.0033909662161022425
0.0023343937937170267
0.00179880834184587
0.0009970589308068156
0.0013750221114605665
0.0013865582877770066
0.002136317314580083
0.011157908476889133
0.0013821288011968136
0.0028174167964607477
0.0024355435743927956
0.0004324711044318974
0.001245762687176466
0.0010743264574557543
0.004691772162914276
0.0027325740084052086
0.0008185719489119947
0.004687860608100891
0.010572615079581738
0.002010842552408576
0.0015567103400826454
0.0014558294788002968
0.0014930326724424958
0.002525764750316739
0.00137199682649225
0.0028955654706805944
0.0008694037678651512
0.0013249197509139776
0.005955986212939024
0.0019469605758786201
0.002825692994520068
0.008751741610467434
0.0005514436634257436
0.00257689761929214
0.0020976332016289234
0.0010642185807228088
0.0015182964270934463
0.002027082722634077
0.000946415530052036
0.000982974306680262
0.0017816673498600721
0.0013673235662281513
0.0007328238571062684
0.00034895530552603304
0.0004919081111438572
0.0018232305301353335
0.00103598868008703
0.0047185965813696384
0.0005826320266351104
0.0055175116285681725
0.001212406437844038
0.0011457365471869707
0.00344268511980772
0.0018629179103299975
0.005447245202958584
0.007762026973068714
0.0010558220092207193
0.008298160508275032
0.004270422738045454
0.0011652095708996058
0.0032360353507101536
0.0020033973269164562
0.002464817138388753
0.004060104954987764
0.002244858769699931
0.002623389707878232
0.001614511595107615
0.001938926405273378
0.002221865113824606
0.0013458819594234228
0.0024494773242622614
0.0025114594027400017
0.0023686764761805534
0.0023900584783405066
0.0005749933188781142
0.0009605567902326584
0.0012785685248672962
0.0013264277949929237
0.0013777525164186954
0.0030569497030228376
0.00872286781668663
0.0037296218797564507
0.001859910786151886
0.0016868194798007607
0.004795391112565994
0.003849930129945278
0.0014380229404196143
0.0016701036365702748
0.0013222888810560107
0.0022153975442051888
0.002272361423820257
0.003414660459384322
0.0006516494322568178
0.0017071437323465943
0.0038515590131282806
0.0036406146828085184
0.00190633162856102
0.0030705248937010765
0.0016731566283851862
0.0018370574107393622
0.0014348260592669249
0.0008466570288874209
0.0011130326893180609
0.0033125951886177063
0.001556512201204896
0.00345212547108531
0.007066874764859676
0.0030760555528104305
0.0015692419838160276
0.0011097927344962955
0.0028039899189025164
0.003122800961136818
0.001628234633244574
0.001547011430375278
0.002025315072387457
0.0011191837256774306
0.0018959768349304795
0.0016707006143406034
0.0010062353685498238
0.0014298476744443178
0.0018123250920325518
0.0014516802038997412
0.002374188043177128
0.005434905644506216
0.0014729560352861881
0.004460249561816454
0.0018686808180063963
0.006640201434493065
0.0026371090207248926
0.0017639314755797386
0.0016141269588842988
0.0025716996751725674
0.0133258868008852
0.004292164463549852
0.005794454365968704
0.000994454720057547
0.0005746651440858841
0.013784147799015045
0.013121702708303928
0.0024732695892453194
0.008367298170924187
0.0316949188709259
0.001142488094046712
0.002691174391657114
0.0020044627599418163
0.011188176460564137
0.0011789601994678378
0.0019772907253354788
0.0009810475166887045
0.004011517856270075
0.0032798191532492638
0.0016300943680107594
0.0046169450506567955
0.002150850836187601
0.0008163038874045014
0.0017355360323563218
0.002006453461945057
0.0010700691491365433
0.0024076488334685564
0.002583304885774851
0.0021395599469542503
0.0014552070060744882
0.003065669210627675
0.0007053035078570247
0.0008044521091505885
0.002334810560569167
0.0017879958031699061
0.0023401393555104733
0.0006179872434586287
0.008754504844546318
0.000661203870549798
0.001275339862331748
0.00328869023360312
0.006420389749109745
0.002740155439823866
0.0011104407021775842
0.0009530146489851177
0.0063026356510818005
0.026237154379487038
0.0006600719643756747
0.004551219753921032
0.006586271803826094
0.001613790518604219
0.0009112944826483727
0.0021797900553792715
0.0012653039302676916
0.004458249546587467
0.0017704624915495515
0.003234058152884245
0.005730855278670788
0.0036645014770329
0.0025362884625792503
0.0020961787085980177
0.0030987351201474667
0.0016089135315269232
0.0029177421238273382
0.007091759238392115
0.004443985875695944
0.004619409795850515
0.0007880419143475592
0.001263271551579237
0.0008948875474743545
0.0010301300790160894
0.0011785341193899512
0.0027601346373558044
0.002352521289139986
0.0025268313474953175
0.0014038108056411147
0.0025724691804498434
0.0045469412580132484
0.0015810953918844461
0.0018735140329226851
0.002213336294516921
0.0016521677607670426
0.0010848717065528035
0.0016640721587464213
0.004552990663796663
0.00252294703386724
